,State,Party,EVM Votes,Postal Votes,Total Votes,Latitude,Longitude
604,Madhya Pradesh,Swatantra Kisan Party,3831.0,18.0,3849.0,22.9734,78.6569
605,Madhya Pradesh,Vikas India Party,667.0,5.0,672.0,22.9734,78.6569
606,Maharashtra,Aadarsh Sangram Party,855.0,10.0,865.0,19.7515,75.7139
607,Maharashtra,Aam Janta Party (India),1686.0,17.0,1703.0,19.7515,75.7139
608,Maharashtra,Aapki Apni Party (Peoples),1756.0,7.0,1763.0,19.7515,75.7139
609,Maharashtra,Aazad Samaj Party (Kanshi Ram),3105.0,3.0,3108.0,19.7515,75.7139
610,Maharashtra,Abhinav Bharat Janseva Paksh,1590.0,12.0,1602.0,19.7515,75.7139
611,Maharashtra,Aim Political Party,1709.0,6.0,1715.0,19.7515,75.7139
612,Maharashtra,Akhil Bharat Hindu Mahasabha,636.0,15.0,651.0,19.7515,75.7139
613,Maharashtra,Akhil Bharatiya Manavata Paksha,1054.0,3.0,1057.0,19.7515,75.7139
614,Maharashtra,Akhil Bharatiya Muslim League (Secular),818.0,3.0,821.0,19.7515,75.7139
615,Maharashtra,Akhil Bhartiya Parivar Party,19739.0,133.0,19872.0,19.7515,75.7139
616,Maharashtra,All India Forward Bloc,9384.0,51.0,9435.0,19.7515,75.7139
617,Maharashtra,All India Majlis-E-Inquilab-E-Millat,4095.0,6.0,4101.0,19.7515,75.7139
618,Maharashtra,All India Majlis-E-Ittehadul Muslimeen,347048.0,624.0,347672.0,19.7515,75.7139
619,Maharashtra,All India National Raksha Sena,393.0,3.0,396.0,19.7515,75.7139
620,Maharashtra,Ambedkarist Republican Party,1718.0,9.0,1727.0,19.7515,75.7139
621,Maharashtra,Ambedkarite Party of India,12022.0,38.0,12060.0,19.7515,75.7139
622,Maharashtra,Apni Prajahit Party,4086.0,23.0,4109.0,19.7515,75.7139
623,Maharashtra,Azad Adhikar Sena,564.0,4.0,568.0,19.7515,75.7139
624,Maharashtra,Bahujan Bharat Party,23692.0,80.0,23772.0,19.7515,75.7139
625,Maharashtra,Bahujan Maha Party,61449.0,50.0,61499.0,19.7515,75.7139
626,Maharashtra,Bahujan Mukti Party,20575.0,109.0,20684.0,19.7515,75.7139
627,Maharashtra,Bahujan Republican Socialist Party,25274.0,104.0,25378.0,19.7515,75.7139
628,Maharashtra,Bahujan Samaj Party,417263.0,2754.0,420017.0,19.7515,75.7139
629,Maharashtra,Bahujan Samaj Party (Ambedkar),9351.0,40.0,9391.0,19.7515,75.7139
630,Maharashtra,Bahujan Vikas Aaghadi,254011.0,506.0,254517.0,19.7515,75.7139
631,Maharashtra,Baliraja Party,33729.0,58.0,33787.0,19.7515,75.7139
632,Maharashtra,Bharat Adivasi Party,27092.0,74.0,27166.0,19.7515,75.7139
633,Maharashtra,Bharat Jan Aadhar Party,1667.0,8.0,1675.0,19.7515,75.7139
634,Maharashtra,Bharat Peoples Sena,679.0,4.0,683.0,19.7515,75.7139
635,Maharashtra,Bharatheeya Jawan Kisan Party,23981.0,364.0,24345.0,19.7515,75.7139
636,Maharashtra,Bharatiya Janata Party,14913914.0,52663.0,14966577.0,19.7515,75.7139
637,Maharashtra,Bharatiya Lokshakti Party,1520.0,17.0,1537.0,19.7515,75.7139
638,Maharashtra,Bharatiya Lokvikas Party,721.0,2.0,723.0,19.7515,75.7139
639,Maharashtra,Bharatiya Mulnivasi Aazad Party,393.0,3.0,396.0,19.7515,75.7139
640,Maharashtra,Bharatiya Praja Surajya Paksha,2725.0,12.0,2737.0,19.7515,75.7139
641,Maharashtra,Bharatiya Yuva Jan Ekta Party,6250.0,4.0,6254.0,19.7515,75.7139
642,Maharashtra,Bhartiya Asmita Party,1867.0,7.0,1874.0,19.7515,75.7139
643,Maharashtra,Bhartiya Jan Vikas Aaghadi,385.0,6.0,391.0,19.7515,75.7139
644,Maharashtra,Bhartiya Manavta Party,1188.0,1.0,1189.0,19.7515,75.7139
645,Maharashtra,Bhartiya Navjawan Sena (Paksha),5166.0,17.0,5183.0,19.7515,75.7139
646,Maharashtra,Bhartiya Rashtriya Dal,558.0,12.0,570.0,19.7515,75.7139
647,Maharashtra,Bhim Sena,20275.0,95.0,20370.0,19.7515,75.7139
648,Maharashtra,Communist Party of India,6627.0,22.0,6649.0,19.7515,75.7139
649,Maharashtra,Communist Party of India (Marxist),14617.0,27.0,14644.0,19.7515,75.7139
650,Maharashtra,Dalit Soshit Pichhara Varg Adhikar Dal,2333.0,9.0,2342.0,19.7515,75.7139
651,Maharashtra,Desh Janhit Party,13149.0,91.0,13240.0,19.7515,75.7139
652,Maharashtra,Dharmarajya Paksha,5230.0,3.0,5233.0,19.7515,75.7139
653,Maharashtra,Ekam Sanatan Bharat Dal,293.0,1.0,294.0,19.7515,75.7139
654,Maharashtra,Gondvana Gantantra Party,11997.0,68.0,12065.0,19.7515,75.7139
655,Maharashtra,Hindrashtra Sangh,5476.0,41.0,5517.0,19.7515,75.7139
656,Maharashtra,Hindu Samaj Party,3271.0,13.0,3284.0,19.7515,75.7139
657,Maharashtra,Hindustan Janta Party,5844.0,15.0,5859.0,19.7515,75.7139
658,Maharashtra,Independent,3030208.0,8830.0,3039038.0,19.7515,75.7139
659,Maharashtra,India Greens Party,760.0,8.0,768.0,19.7515,75.7139
660,Maharashtra,Indian National Congress,9641856.0,35079.0,9676935.0,19.7515,75.7139
661,Maharashtra,Indian National League,7433.0,32.0,7465.0,19.7515,75.7139
662,Maharashtra,Indian Peoples Adhikar Party,1242.0,2.0,1244.0,19.7515,75.7139
663,Maharashtra,Insaniyat Party,341.0,4.0,345.0,19.7515,75.7139
664,Maharashtra,Jai Sewalal Bahujan Vikas Party,3617.0,11.0,3628.0,19.7515,75.7139
665,Maharashtra,Janseva Gondwana Party,4562.0,55.0,4617.0,19.7515,75.7139
666,Maharashtra,Jay Vidarbha Party,4907.0,44.0,4951.0,19.7515,75.7139
667,Maharashtra,Kamgaar Kisan Party,1697.0,4.0,1701.0,19.7515,75.7139
668,Maharashtra,Kranti Kari Jai Hind Sena,2497.0,7.0,2504.0,19.7515,75.7139
669,Maharashtra,Kunbi Bahujan Sawrajya Party,814.0,3.0,817.0,19.7515,75.7139
670,Maharashtra,Lok Sena Party,2348.0,2.0,2350.0,19.7515,75.7139
671,Maharashtra,Lok Swarajya Party,2966.0,26.0,2992.0,19.7515,75.7139
672,Maharashtra,Lokrajya Janata Party,1054.0,7.0,1061.0,19.7515,75.7139
673,Maharashtra,Lokshahi Ekta Party,784.0,3.0,787.0,19.7515,75.7139
674,Maharashtra,Maharashtra Vikas Aghadi,20552.0,169.0,20721.0,19.7515,75.7139
675,Maharashtra,Marxist Leninist Party of India (Red Flag),7061.0,24.0,7085.0,19.7515,75.7139
676,Maharashtra,Minorities Democratic Party,6038.0,13.0,6051.0,19.7515,75.7139
677,Maharashtra,Naki Bharatiya Ekta Party,760.0,2.0,762.0,19.7515,75.7139
678,Maharashtra,National Black Panther Party,1982.0,12.0,1994.0,19.7515,75.7139
679,Maharashtra,National People's Party,2757.0,7.0,2764.0,19.7515,75.7139
680,Maharashtra,Nationalist Congress Party,2053757.0,5221.0,2058978.0,19.7515,75.7139
681,Maharashtra,Nationalist Congress Party ñ Sharadchandra Pawar,5851166.0,17766.0,5868932.0,19.7515,75.7139
682,Maharashtra,New Rashtriya Samaj Party,82951.0,95.0,83046.0,19.7515,75.7139
683,Maharashtra,None of the Above,412815.0,2765.0,415580.0,19.7515,75.7139
684,Maharashtra,Peace Party,1533.0,4.0,1537.0,19.7515,75.7139
685,Maharashtra,People's Party of India(secular),2207.0,4.0,2211.0,19.7515,75.7139
686,Maharashtra,Peoples Party of India (Democratic),28525.0,88.0,28613.0,19.7515,75.7139
687,Maharashtra,Peopleís Union Party,2007.0,2.0,2009.0,19.7515,75.7139
688,Maharashtra,Prabuddha Republican Party,15586.0,31.0,15617.0,19.7515,75.7139
689,Maharashtra,Prahar Janshakti Party,84985.0,315.0,85300.0,19.7515,75.7139
690,Maharashtra,Rashtra Samarpan Party,1543.0,8.0,1551.0,19.7515,75.7139
691,Maharashtra,Rashtriy Bahujan Party,790.0,5.0,795.0,19.7515,75.7139
692,Maharashtra,Rashtriya Janhit Sangharsh Party,1085.0,5.0,1090.0,19.7515,75.7139
693,Maharashtra,Rashtriya Jankranti Party,3368.0,10.0,3378.0,19.7515,75.7139
694,Maharashtra,Rashtriya Janmanch (Secular),1330.0,3.0,1333.0,19.7515,75.7139
695,Maharashtra,Rashtriya Kisan Bahujan Party,12270.0,39.0,12309.0,19.7515,75.7139
696,Maharashtra,Rashtriya Mahaswaraj Bhumi Party,968.0,3.0,971.0,19.7515,75.7139
697,Maharashtra,Rashtriya Maratha Party,2964.0,14.0,2978.0,19.7515,75.7139
698,Maharashtra,Rashtriya Samaj Dal (R),1852.0,35.0,1887.0,19.7515,75.7139
699,Maharashtra,Rashtriya Samaj Paksha,463764.0,3518.0,467282.0,19.7515,75.7139
700,Maharashtra,Rashtriya Sant Sandesh Party,987.0,7.0,994.0,19.7515,75.7139
701,Maharashtra,Rashtriya Ulama Council,691.0,7.0,698.0,19.7515,75.7139
702,Maharashtra,Republican Bahujan Sena,3137.0,24.0,3161.0,19.7515,75.7139
703,Maharashtra,Republican Party of India,1433.0,5.0,1438.0,19.7515,75.7139
704,Maharashtra,Republican Party of India (A),9568.0,23.0,9591.0,19.7515,75.7139
705,Maharashtra,Republican Party of India (Social),2805.0,13.0,2818.0,19.7515,75.7139
706,Maharashtra,Republican Sena,18713.0,80.0,18793.0,19.7515,75.7139
707,Maharashtra,Right to Recall Party,8874.0,73.0,8947.0,19.7515,75.7139
708,Maharashtra,Sainik Samaj Party,14478.0,166.0,14644.0,19.7515,75.7139
709,Maharashtra,Samaj Vikas Kranti Party,398.0,7.0,405.0,19.7515,75.7139
710,Maharashtra,Samata Party,24806.0,33.0,24839.0,19.7515,75.7139
711,Maharashtra,Samnak Janta Party,67090.0,284.0,67374.0,19.7515,75.7139
712,Maharashtra,Sanman Rajkiya Paksha,6057.0,18.0,6075.0,19.7515,75.7139
713,Maharashtra,Sanyukt Bharat Paksh,3651.0,5.0,3656.0,19.7515,75.7139
714,Maharashtra,Sardar Vallabhbhai Patel Party,3715.0,11.0,3726.0,19.7515,75.7139
715,Maharashtra,Shiv Sena,7377674.0,23773.0,7401447.0,19.7515,75.7139
716,Maharashtra,Shiv Sena (Uddhav Balasaheb Thackrey),9522797.0,44982.0,9567779.0,19.7515,75.7139
717,Maharashtra,Social Democratic Party Of India,5815.0,20.0,5835.0,19.7515,75.7139
718,Maharashtra,Socialist Party (India),5247.0,11.0,5258.0,19.7515,75.7139
719,Maharashtra,Socialist Unity Centre Of India (COMMUNIST),1445.0,1.0,1446.0,19.7515,75.7139
720,Maharashtra,Swabhimani Paksha,184357.0,1014.0,185371.0,19.7515,75.7139
721,Maharashtra,Swarajya Sena (Maharashtra),2522.0,11.0,2533.0,19.7515,75.7139
722,Maharashtra,Swarajya Shakti Sena,10739.0,63.0,10802.0,19.7515,75.7139
723,Maharashtra,Tipu Sultan Party,972.0,6.0,978.0,19.7515,75.7139
724,Maharashtra,Vanchit Bahujan Aaghadi,1576638.0,6217.0,1582855.0,19.7515,75.7139
725,Maharashtra,Vidarbha Rajya Aghadi,1819.0,9.0,1828.0,19.7515,75.7139
726,Maharashtra,Viro Ke Vir Indian Party,4691.0,21.0,4712.0,19.7515,75.7139
727,Maharashtra,Vishva Shakti Party,1123.0,12.0,1135.0,19.7515,75.7139
728,Maharashtra,Welfare Party Of India,946.0,5.0,951.0,19.7515,75.7139
729,Manipur,Bharatiya Janata Party,262217.0,1999.0,264216.0,24.6637,93.9063
730,Manipur,Independent,123544.0,703.0,124247.0,24.6637,93.9063
731,Manipur,Indian National Congress,752491.0,6480.0,758971.0,24.6637,93.9063
732,Manipur,Naga Peoples Front,298358.0,1178.0,299536.0,24.6637,93.9063
733,Manipur,None of the Above,10237.0,785.0,11022.0,24.6637,93.9063
734,Manipur,Republican Party of India (Athawale),134308.0,1332.0,135640.0,24.6637,93.9063
735,Meghalaya,All India Trinamool Congress,48518.0,191.0,48709.0,25.467,91.3662
736,Meghalaya,Independent,32343.0,173.0,32516.0,25.467,91.3662
737,Meghalaya,Indian National Congress,580103.0,2984.0,583087.0,25.467,91.3662
738,Meghalaya,National People's Party,412741.0,2425.0,415166.0,25.467,91.3662
739,Meghalaya,None of the Above,16753.0,95.0,16848.0,25.467,91.3662
740,Meghalaya,United Democratic Party,44278.0,285.0,44563.0,25.467,91.3662
741,Meghalaya,Voice of the People Party,569156.0,1922.0,571078.0,25.467,91.3662
742,Mizoram,Bharatiya Janata Party,33009.0,524.0,33533.0,23.1645,92.9376
743,Mizoram,Independent,4663.0,43.0,4706.0,23.1645,92.9376
744,Mizoram,Indian National Congress,97761.0,834.0,98595.0,23.1645,92.9376
745,Mizoram,Mizo National Front,139532.0,732.0,140264.0,23.1645,92.9376
746,Mizoram,Mizoram People's Conference,3681.0,112.0,3793.0,23.1645,92.9376
747,Mizoram,None of the Above,1866.0,27.0,1893.0,23.1645,92.9376
748,Mizoram,Zoram Peopleís Movement,206377.0,2175.0,208552.0,23.1645,92.9376
749,NCT OF Delhi,Aam Aadmi Party,2154001.0,4114.0,2158115.0,28.7041,77.1025
750,NCT OF Delhi,Aam Janshakti Party,1468.0,10.0,1478.0,28.7041,77.1025
751,NCT OF Delhi,Aapki Apni Party (Peoples),3836.0,7.0,3843.0,28.7041,77.1025
752,NCT OF Delhi,Aazad Samaj Party (Kanshi Ram),646.0,0.0,646.0,28.7041,77.1025
753,NCT OF Delhi,Akhil Bhartiya Parivar Party,1413.0,5.0,1418.0,28.7041,77.1025
754,NCT OF Delhi,Akhil Bhartiya Sudhar Party,321.0,0.0,321.0,28.7041,77.1025
755,NCT OF Delhi,All India Forward Bloc,1153.0,6.0,1159.0,28.7041,77.1025
756,NCT OF Delhi,Aman Samaj Party,945.0,0.0,945.0,28.7041,77.1025
757,NCT OF Delhi,Ambedkarite Party of India,3998.0,5.0,4003.0,28.7041,77.1025
758,NCT OF Delhi,Anjaan Aadmi Party,781.0,0.0,781.0,28.7041,77.1025
759,NCT OF Delhi,Asankhya Samaj Party,2250.0,0.0,2250.0,28.7041,77.1025
760,NCT OF Delhi,Atulya Bharat Party,1614.0,3.0,1617.0,28.7041,77.1025
761,NCT OF Delhi,Azad Samaj Party,1089.0,0.0,1089.0,28.7041,77.1025
762,NCT OF Delhi,Bahujan Dravida Party,1491.0,2.0,1493.0,28.7041,77.1025
763,NCT OF Delhi,Bahujan National Party (Ambedkar),585.0,1.0,586.0,28.7041,77.1025
764,NCT OF Delhi,Bahujan Samaj Party,62315.0,300.0,62615.0,28.7041,77.1025
765,NCT OF Delhi,Bahujan Shoshit Samaj Sangharsh Samta Party,372.0,1.0,373.0,28.7041,77.1025
766,NCT OF Delhi,Bharat Lok Sewak Party,261.0,1.0,262.0,28.7041,77.1025
767,NCT OF Delhi,Bharatheeya Jawan Kisan Party,781.0,0.0,781.0,28.7041,77.1025
768,NCT OF Delhi,Bharatiya Jan Jagriti Party,866.0,13.0,879.0,28.7041,77.1025
769,NCT OF Delhi,Bharatiya Janata Party,4844180.0,16744.0,4860924.0,28.7041,77.1025
770,NCT OF Delhi,Bharatiya Liberal Party,1552.0,0.0,1552.0,28.7041,77.1025
771,NCT OF Delhi,Bharatiya Sampuran Krantikari Party,1097.0,1.0,1098.0,28.7041,77.1025
772,NCT OF Delhi,Bharatrashtra Democratic Party,310.0,0.0,310.0,28.7041,77.1025
773,NCT OF Delhi,Bhartiya Mahasangh Party,753.0,5.0,758.0,28.7041,77.1025
774,NCT OF Delhi,Bhartiya Veer Dal,468.0,2.0,470.0,28.7041,77.1025
775,NCT OF Delhi,Delhi Janta Party,637.0,1.0,638.0,28.7041,77.1025
776,NCT OF Delhi,Ekam Sanatan Bharat Dal,824.0,0.0,824.0,28.7041,77.1025
777,NCT OF Delhi,Gareeb Aadmi Party,2062.0,4.0,2066.0,28.7041,77.1025
778,NCT OF Delhi,Hamara Sahi Vikalp Party,475.0,1.0,476.0,28.7041,77.1025
779,NCT OF Delhi,Haryana Jansena Party,3956.0,2.0,3958.0,28.7041,77.1025
780,NCT OF Delhi,Independent,40404.0,134.0,40538.0,28.7041,77.1025
781,NCT OF Delhi,India Greens Party,511.0,3.0,514.0,28.7041,77.1025
782,NCT OF Delhi,Indian National Congress,1685494.0,2984.0,1688478.0,28.7041,77.1025
783,NCT OF Delhi,Jai Hind National Party,1317.0,0.0,1317.0,28.7041,77.1025
784,NCT OF Delhi,Jindabad Kranti Party,1689.0,1.0,1690.0,28.7041,77.1025
785,NCT OF Delhi,Log Party,654.0,2.0,656.0,28.7041,77.1025
786,NCT OF Delhi,Loktantrik Janshakti Party,208.0,4.0,212.0,28.7041,77.1025
787,NCT OF Delhi,Navarang Congress Party,12875.0,28.0,12903.0,28.7041,77.1025
788,NCT OF Delhi,None of the Above,45019.0,268.0,45287.0,28.7041,77.1025
789,NCT OF Delhi,Peoples Party of India (Democratic),5623.0,14.0,5637.0,28.7041,77.1025
790,NCT OF Delhi,Prabuddha Republican Party,1022.0,2.0,1024.0,28.7041,77.1025
791,NCT OF Delhi,Public Political Party,2680.0,9.0,2689.0,28.7041,77.1025
792,NCT OF Delhi,Rashtra Nirman Party,614.0,0.0,614.0,28.7041,77.1025
793,NCT OF Delhi,Rashtravadi Loktantrik Party (India),640.0,1.0,641.0,28.7041,77.1025
794,NCT OF Delhi,Rashtrawadi Janlok Party (Satya),541.0,2.0,543.0,28.7041,77.1025
795,NCT OF Delhi,Rashtriya Janmorcha,1639.0,0.0,1639.0,28.7041,77.1025
796,NCT OF Delhi,Rashtriya Janshakti Party (Secular),2866.0,0.0,2866.0,28.7041,77.1025
797,NCT OF Delhi,Rashtriya Mangalam Party,256.0,1.0,257.0,28.7041,77.1025
798,NCT OF Delhi,Rashtriya Rashtrawadi Party,611.0,3.0,614.0,28.7041,77.1025
799,NCT OF Delhi,Rashtriya Republican Party,1655.0,1.0,1656.0,28.7041,77.1025
800,NCT OF Delhi,Rashtriya Samaj Paksha,775.0,1.0,776.0,28.7041,77.1025
801,NCT OF Delhi,Rashtriya Suraksha Party,571.0,3.0,574.0,28.7041,77.1025
802,NCT OF Delhi,Right to Recall Party,2659.0,3.0,2662.0,28.7041,77.1025
803,NCT OF Delhi,Samaj Vikas Kranti Party,1782.0,3.0,1785.0,28.7041,77.1025
804,NCT OF Delhi,Saman Adhikar Party,495.0,8.0,503.0,28.7041,77.1025
805,NCT OF Delhi,Sarvlokhit Samaj Party,439.0,7.0,446.0,28.7041,77.1025
806,NCT OF Delhi,Satya Bahumat Party,842.0,0.0,842.0,28.7041,77.1025
807,NCT OF Delhi,Socialist Unity Centre Of India (COMMUNIST),1318.0,1.0,1319.0,28.7041,77.1025
808,NCT OF Delhi,Swaraj Bhartiya Nyay Party,503.0,0.0,503.0,28.7041,77.1025
809,NCT OF Delhi,Swatantra Jantaraj Party,496.0,2.0,498.0,28.7041,77.1025
810,NCT OF Delhi,Voters Party International,638.0,0.0,638.0,28.7041,77.1025
811,Nagaland,Independent,6050.0,182.0,6232.0,26.1584,94.5624
812,Nagaland,Indian National Congress,399512.0,2439.0,401951.0,26.1584,94.5624
813,Nagaland,Nationalist Democratic Progressive Party,350072.0,895.0,350967.0,26.1584,94.5624
814,Nagaland,None of the Above,1520.0,126.0,1646.0,26.1584,94.5624
815,Odisha,AJSU Party,7527.0,11.0,7538.0,20.9517,85.0985
816,Odisha,Akhil Bhartiya Parivar Party,1559.0,2.0,1561.0,20.9517,85.0985
817,Odisha,All India Forward Bloc,2284.0,7.0,2291.0,20.9517,85.0985
818,Odisha,Ambedkarite Party of India,16148.0,23.0,16171.0,20.9517,85.0985
819,Odisha,Bahujan Samaj Party,102773.0,563.0,103336.0,20.9517,85.0985
820,Odisha,Bharatheeya Jawan Kisan Party,3175.0,35.0,3210.0,20.9517,85.0985
821,Odisha,Bharatiya Bikash Parishad,3415.0,15.0,3430.0,20.9517,85.0985
822,Odisha,Bharatiya Janata Party,11335549.0,75240.0,11410789.0,20.9517,85.0985
823,Odisha,Bharatiya Nyay-Adhikar Raksha Party,5340.0,24.0,5364.0,20.9517,85.0985
824,Odisha,Biju Janata Dal,9382711.0,30668.0,9413379.0,20.9517,85.0985
825,Odisha,Communist Party of India,8112.0,18.0,8130.0,20.9517,85.0985
826,Odisha,Communist Party of India (Marxist),4134.0,14.0,4148.0,20.9517,85.0985
827,Odisha,Communist Party of India (Marxist-Leninist) (Liberation),14847.0,5.0,14852.0,20.9517,85.0985
828,Odisha,Ekam Sanatan Bharat Dal,3163.0,7.0,3170.0,20.9517,85.0985
829,Odisha,Gana Suraksha Party,876.0,3.0,879.0,20.9517,85.0985
830,Odisha,Independent,295791.0,630.0,296421.0,20.9517,85.0985
831,Odisha,Indian National Congress,3130056.0,17728.0,3147784.0,20.9517,85.0985
832,Odisha,Janta Darbar Party,954.0,2.0,956.0,20.9517,85.0985
833,Odisha,Jharkhand Mukti Morcha,134713.0,686.0,135399.0,20.9517,85.0985
834,Odisha,Jharkhand Party,3018.0,15.0,3033.0,20.9517,85.0985
835,Odisha,Kalinga Sena,4265.0,19.0,4284.0,20.9517,85.0985
836,Odisha,Kosal Janata Dal,1731.0,4.0,1735.0,20.9517,85.0985
837,Odisha,Krupaa Party,5240.0,6.0,5246.0,20.9517,85.0985
838,Odisha,Manas Lokshakti Dal,20444.0,6.0,20450.0,20.9517,85.0985
839,Odisha,Naba Bharata Nirmana Seva Party,16552.0,26.0,16578.0,20.9517,85.0985
840,Odisha,National Apni Party,16664.0,35.0,16699.0,20.9517,85.0985
841,Odisha,National Jan Dal,5802.0,28.0,5830.0,20.9517,85.0985
842,Odisha,None of the Above,324588.0,895.0,325483.0,20.9517,85.0985
843,Odisha,Odisha Janata Party,2438.0,4.0,2442.0,20.9517,85.0985
844,Odisha,Paschimanchal Vikas Party,1662.0,20.0,1682.0,20.9517,85.0985
845,Odisha,Rashtriya Manav Party,1492.0,3.0,1495.0,20.9517,85.0985
846,Odisha,Republican Party of India (A),5413.0,2.0,5415.0,20.9517,85.0985
847,Odisha,Samajwadi Party,7138.0,30.0,7168.0,20.9517,85.0985
848,Odisha,Samruddha Odisha,7063.0,24.0,7087.0,20.9517,85.0985
849,Odisha,Sanatan Sanskriti Raksha Dal,6888.0,0.0,6888.0,20.9517,85.0985
850,Odisha,Socialist Unity Centre Of India (COMMUNIST),114756.0,221.0,114977.0,20.9517,85.0985
851,Odisha,Supreme Zero Party of Bharat,1437.0,4.0,1441.0,20.9517,85.0985
852,Odisha,Utkal Samaj,2277.0,8.0,2285.0,20.9517,85.0985
853,Puducherry,All India Anna Dravida Munnetra Kazhagam,25059.0,106.0,25165.0,11.9416,79.8083
854,Puducherry,Bahujan Samaj Party,1534.0,6.0,1540.0,11.9416,79.8083
855,Puducherry,Bharatiya Janata Party,288050.0,1439.0,289489.0,11.9416,79.8083
856,Puducherry,Independent,13215.0,105.0,13320.0,11.9416,79.8083
857,Puducherry,Indian National Congress,424292.0,1713.0,426005.0,11.9416,79.8083
858,Puducherry,Naam Tamilar Katchi,39545.0,58.0,39603.0,11.9416,79.8083
859,Puducherry,None of the Above,9756.0,7.0,9763.0,11.9416,79.8083
860,Puducherry,Socialist Unity Centre Of India (COMMUNIST),2057.0,9.0,2066.0,11.9416,79.8083
861,Puducherry,United Republican Party of India,981.0,8.0,989.0,11.9416,79.8083
862,Punjab,Aam Aadmi Party,3506939.0,14625.0,3521564.0,31.1471,75.3412
863,Punjab,Aam Janta Party (India),2642.0,36.0,2678.0,31.1471,75.3412
864,Punjab,Aam Lok Party United,693.0,2.0,695.0,31.1471,75.3412
865,Punjab,Aas Punjab Party,8100.0,14.0,8114.0,31.1471,75.3412
866,Punjab,Aazad Samaj Party (Kanshi Ram),9553.0,127.0,9680.0,31.1471,75.3412
867,Punjab,"Adarsh Janta Party,",1376.0,0.0,1376.0,31.1471,75.3412
868,Punjab,Akhil Bhartiya Parivar Party,4001.0,9.0,4010.0,31.1471,75.3412
869,Punjab,All India Mazdoor Party (Rangreta),1363.0,11.0,1374.0,31.1471,75.3412
870,Punjab,Apna Samaj Party,2076.0,7.0,2083.0,31.1471,75.3412
871,Punjab,Apni Ekta Party,5131.0,8.0,5139.0,31.1471,75.3412
872,Punjab,Bahujan Dravida Party,6428.0,17.0,6445.0,31.1471,75.3412
873,Punjab,Bahujan Mukti Party,2065.0,14.0,2079.0,31.1471,75.3412
874,Punjab,Bahujan Samaj Party,335921.0,1219.0,337140.0,31.1471,75.3412
875,Punjab,Bharatheeya Jawan Kisan Party,7977.0,35.0,8012.0,31.1471,75.3412
876,Punjab,Bharatiya Inqalab Party,610.0,0.0,610.0,31.1471,75.3412
877,Punjab,Bharatiya Janata Party,2500877.0,9961.0,2510838.0,31.1471,75.3412
878,Punjab,Bhartiya Jan Samman Party,3514.0,11.0,3525.0,31.1471,75.3412
879,Punjab,Bhartiya Rashtriya Dal,4104.0,25.0,4129.0,31.1471,75.3412
880,Punjab,Communist Party of India,21348.0,35.0,21383.0,31.1471,75.3412
881,Punjab,Communist Party of India (Marxist),5948.0,10.0,5958.0,31.1471,75.3412
882,Punjab,Democratic Bharatiya Samaj Party,6075.0,8.0,6083.0,31.1471,75.3412
883,Punjab,Ekam Sanatan Bharat Dal,1072.0,4.0,1076.0,31.1471,75.3412
884,Punjab,Global Republican Party,2035.0,12.0,2047.0,31.1471,75.3412
885,Punjab,Hindustan Shakti Sena,2366.0,17.0,2383.0,31.1471,75.3412
886,Punjab,Independent,1054556.0,3685.0,1058241.0,31.1471,75.3412
887,Punjab,India Greens Party,1095.0,10.0,1105.0,31.1471,75.3412
888,Punjab,India Praja Bandhu Party,1484.0,6.0,1490.0,31.1471,75.3412
889,Punjab,Indian National Congress,3543824.0,15832.0,3559656.0,31.1471,75.3412
890,Punjab,Jan Janwadi Party,1981.0,11.0,1992.0,31.1471,75.3412
891,Punjab,Jan Sewa Driver Party,7882.0,32.0,7914.0,31.1471,75.3412
892,Punjab,Loktantrik Lok Rajyam Party,400.0,1.0,401.0,31.1471,75.3412
893,Punjab,Megh Desham Party,1171.0,23.0,1194.0,31.1471,75.3412
894,Punjab,National Republic Party Of India,653.0,4.0,657.0,31.1471,75.3412
895,Punjab,Nationalist Justice Party,8312.0,45.0,8357.0,31.1471,75.3412
896,Punjab,None of the Above,66263.0,895.0,67158.0,31.1471,75.3412
897,Punjab,Peoples Party of India (Democratic),1087.0,1.0,1088.0,31.1471,75.3412
898,Punjab,Punjab National Party,4911.0,23.0,4934.0,31.1471,75.3412
899,Punjab,Rashtriya Republican Party,3135.0,10.0,3145.0,31.1471,75.3412
900,Punjab,Republican Party of India,1035.0,5.0,1040.0,31.1471,75.3412
901,Punjab,Republican Party of India (Athawale),3153.0,4.0,3157.0,31.1471,75.3412
902,Punjab,Revolutionary Socialist Party,1895.0,3.0,1898.0,31.1471,75.3412
903,Punjab,Sacho Sach Party,650.0,2.0,652.0,31.1471,75.3412
904,Punjab,Samaj Bhalai Morcha,923.0,7.0,930.0,31.1471,75.3412
905,Punjab,Samajik Sangharsh Party,413.0,6.0,419.0,31.1471,75.3412
906,Punjab,Sanjhi Virasat Party,1608.0,2.0,1610.0,31.1471,75.3412
907,Punjab,Sehajdhari Sikh Party,981.0,6.0,987.0,31.1471,75.3412
908,Punjab,Shiromani Akali Dal,1808837.0,5481.0,1814318.0,31.1471,75.3412
909,Punjab,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),514528.0,2496.0,517024.0,31.1471,75.3412
910,Punjab,Shiromani Lok Dal Party,1042.0,2.0,1044.0,31.1471,75.3412
